donor_id,name,email,contact_number,password,date_of_birth,gender,education_level,blood_group,first_donation_date,last_donation_date,number_of_donation,total_donation_volume_ml,last_donation_volume_ml,donation_count_outram,donation_count_dhoby_ghaut,donation_count_woodlands,donation_count_jurong_east,donation_count_punggol,had_adverse_reaction_ever,last_blood_quality_screen,availability
aa85d2ae0b,Pranav Zheng,pranavzheng5806@hotmail.com,+65 99572606,5lH9tW6@56,1998-08-18,Male,Secondary,O-,2024-06-19,2025-06-12,4,1797,424,0,1,2,0,1,False,Pass,No
0e478cac24,Ridzuan Mitchell,ridzuanmitchell467@hotmail.com,+65 94859752,uQXVP^bQ72,2001-06-12,Male,University,O+,2024-09-26,2025-06-21,4,1503,369,1,2,0,0,1,False,Pass,Yes
b09a494a01,Jennifer Lopez,jenniferlopez9422@gmail.com,+65 84314356,SsvowJmXAk,1981-12-28,Female,University,A+,2024-04-04,2025-09-14,5,1870,355,2,0,0,3,0,False,Pass,Yes
b950c7e9db,Irfan Hakim,irfanhakim5386@gmail.com,+65 82476988,FBT^jzh##Q,1977-10-10,Male,University,A+,2022-03-22,2025-07-07,14,5086,432,2,8,3,0,1,False,Pass,Yes
373b4dd0f4,Vikram Liang,vikramliang7927@gmail.com,+65 88787213,?EW#tBB?^U,1990-02-03,Male,Diploma,O+,2022-01-31,2025-04-21,15,5605,376,1,2,9,1,2,False,Pass,Yes
becba9fdf5,Ana Lim,analim9500@hotmail.com,+65 99882817,MIL74FI#6e,2005-08-11,Female,Secondary,O+,2025-02-12,2025-08-19,2,782,363,1,0,1,0,0,False,Pass,Yes
af0b08cf1d,Rohan He,rohanhe3455@gmail.com,+65 86428968,KiDxS&mY#L,1998-10-29,Male,University,O-,2023-01-21,2025-10-21,10,3658,404,1,3,0,1,5,False,Pass,No
b422d8ab5a,Patricia Ma,patriciama5019@gmail.com,+65 98083341,r5kT48SP6E,1965-09-14,Female,Diploma,O-,2023-09-27,2025-10-30,10,4085,378,0,1,8,1,0,False,Pass,Yes
6a40e4ea2b,Priya Anderson,priyaanderson2061@hotmail.com,+65 93861298,&qQ%q3%Rc2,1965-05-01,Female,Secondary,B+,2022-09-01,2025-06-05,13,4611,354,6,2,3,1,1,False,Pass,Yes
9de35e8eaa,Xin Wong,xinwong8256@hotmail.com,+65 90212906,nQeTD&*B!E,2000-03-12,Female,Diploma,A+,2022-10-15,2025-09-12,13,5347,396,1,6,1,3,2,False,Pass,Yes
3d0e3dc451,Daniel Liu,danielliu4807@hotmail.com,+65 94148790,f**lW!ugiT,1982-03-12,Male,University,O+,2023-08-06,2024-12-22,7,2867,361,2,2,0,1,2,False,Pass,No
5bbdcdbfb8,Naveen Scott,naveenscott7251@gmail.com,+65 94061017,BZbTd9fvgs,1981-09-10,Male,Secondary,O+,2024-05-12,2024-05-12,1,439,439,0,0,0,1,0,False,Pass,Yes
6eadbbe79f,Mia Clark,miaclark590@gmail.com,+65 84914811,a6gz$KNzgO,1969-12-12,Female,Postgraduate,A+,2023-06-08,2024-08-01,6,2387,448,4,0,1,1,0,False,Pass,No
59de100c3a,Jamal Fernandez,jamalfernandez5388@gmail.com,+65 80586132,!JKCZamKIC,2002-03-18,Male,Secondary,A-,2024-04-16,2025-09-23,5,2112,407,2,2,1,0,0,False,Pass,Yes
fd1f9f0abe,Ridzuan Aziz,ridzuanaziz5465@hotmail.com,+65 81008819,blij3q??F&,1981-06-20,Male,Secondary,A+,2021-04-06,2025-10-15,20,7572,430,4,12,2,1,1,False,Pass,Yes
3b4b1f9e52,Pranav Zhang,pranavzhang4286@gmail.com,+65 91926759,dMCSaVzwUo,2004-06-22,Male,Secondary,O-,2025-01-10,2025-04-04,2,837,352,0,1,1,0,0,False,Pass,No
7e9bb6f8b5,Maya Reyes,mayareyes5583@gmail.com,+65 96334106,5!CR42jg9j,2001-08-28,Female,Secondary,B+,2023-11-04,2025-04-09,5,2192,374,2,1,0,2,0,False,Pass,No
a9ea0c0a31,Yara Aziz,yaraaziz9642@hotmail.com,+65 89404715,9U&2Ps5nOj,2005-04-01,Female,University,A+,2025-03-18,2025-10-14,3,1116,366,1,0,2,0,0,True,Pass,Yes
c86ff8afa1,Neha Das,nehadas1182@hotmail.com,+65 82394994,@zAfxTHE8C,1966-02-23,Female,Diploma,A+,2022-10-06,2025-07-20,13,4845,445,1,9,1,1,1,False,Pass,Yes
53ab7fccb7,Xin Yang,xinyang9202@hotmail.com,+65 82979946,Rod%!?rz1I,1981-05-03,Female,Secondary,A+,2022-10-19,2025-02-05,11,4888,358,1,2,3,5,0,False,Pass,Yes
f1627cbad3,Avery Rodriguez,averyrodriguez8021@gmail.com,+65 90915962,y%%&QBHttd,1984-04-10,Female,University,O-,2024-08-04,2025-09-18,2,730,434,0,0,2,0,0,False,Pass,Yes
ddaedf6130,Naveen Chen,naveenchen6766@hotmail.com,+65 94786093,^qcdDXuvJs,1969-01-16,Male,Diploma,O+,2023-05-08,2023-05-08,1,373,373,1,0,0,0,0,False,Pass,Yes
d21cb3857b,Barbara Wu,barbarawu5348@gmail.com,+65 88822883,4VaqA60pwF,1980-03-10,Female,Secondary,O-,2022-06-10,2025-10-23,15,5733,399,1,8,3,3,0,False,Pass,Yes
57a6b66b03,Abigail Xu,abigailxu8594@gmail.com,+65 82341092,Z%iljg9Me2,1992-12-30,Female,Secondary,O-,2024-02-16,2024-05-10,2,896,407,0,1,0,1,0,False,Pass,No
facca14880,Saiful Qiu,saifulqiu681@gmail.com,+65 86366613,g32KVW2d@n,2004-11-17,Male,Secondary,A+,2025-08-12,2025-08-12,1,397,397,1,0,0,0,0,True,Pass,No
90c6ea5d54,Ana Gao,anagao9862@gmail.com,+65 87450324,xb5iSVbg1u,1996-05-27,Female,Secondary,O+,2023-07-23,2024-09-15,6,2415,375,0,4,1,0,1,False,Pass,No
fb589b46c5,Pei Zhao,peizhao1362@gmail.com,+65 95440017,cUiZYwhsVc,1997-08-18,Female,Postgraduate,B+,2022-07-18,2024-05-20,9,3610,374,0,0,1,7,1,False,Pass,Yes
b0aeefbf9a,Xinyi Lopez,xinyilopez512@hotmail.com,+65 91906481,PkgwGqh8uk,1981-08-14,Female,Diploma,O+,2021-03-21,2025-10-01,19,6802,355,2,3,5,4,5,True,Pass,No
bc2926dbc5,Matthew Bennett,matthewbennett6018@gmail.com,+65 85868617,ECywoinG&D,1980-05-28,Male,University,O+,2022-06-14,2025-03-21,12,4573,379,2,6,4,0,0,False,Pass,Yes
79e356cf4a,Pooja Gao,poojagao2377@hotmail.com,+65 81341383,4wU?P7Uh@c,2004-08-29,Female,Diploma,A+,2025-03-10,2025-10-28,3,1275,441,1,1,0,1,0,False,Pass,Yes
dfaaf79b6b,Siti Varma,sitivarma9029@gmail.com,+65 86867030,AlRF&OUB$u,1972-12-02,Female,Secondary,A+,2025-04-08,2025-09-23,3,1100,364,3,0,0,0,0,False,Pass,Yes
bc5bf6dbed,Nadia Lin,nadialin3487@hotmail.com,+65 86007139,7M98IW4IRG,1979-07-26,Female,Postgraduate,B+,2021-08-25,2025-02-05,16,6674,424,2,8,3,2,1,False,Pass,Yes
7a8b02e8da,Chenwei Ibrahim,chenweiibrahim3976@hotmail.com,+65 90115411,2V$DXbxY*y,1989-03-24,Male,University,O+,2023-02-08,2025-10-02,12,4709,430,2,0,8,1,1,False,Pass,Yes
aadd92e9dc,Fatima Chandra,fatimachandra8094@gmail.com,+65 93340006,FRoWpkFcHh,1965-10-15,Female,Diploma,A+,2024-03-29,2024-03-29,1,351,351,1,0,0,0,0,False,Pass,Yes
baa1e8c004,Logan Martinez,loganmartinez438@hotmail.com,+65 94187027,TK@akj7A3X,1982-08-18,Male,University,O-,2022-12-28,2025-04-16,11,4582,356,1,7,1,2,0,False,Pass,Yes
d31dcfc0ab,Lucia Gao,luciagao7852@hotmail.com,+65 93026019,S^$kJcgFG*,1993-02-04,Female,Postgraduate,A+,2024-08-04,2025-09-28,6,2357,415,1,0,4,1,0,False,Pass,Yes
30fcbc8b6c,Caleb Sun,calebsun9482@gmail.com,+65 98979291,tHXfScvBa#,1968-03-06,Male,Diploma,A+,2020-04-05,2025-04-13,15,6691,407,3,6,2,2,2,False,Pass,Yes
ee4f88189b,Lei Xu,leixu3866@hotmail.com,+65 82478485,YQmYdiXLEJ,1976-09-17,Male,Secondary,A-,2021-12-11,2025-08-28,16,6107,368,2,1,2,3,8,False,Pass,Yes
647eeda352,Gavin Liang,gavinliang6838@hotmail.com,+65 81880352,KI5xBWydH$,1990-08-16,Male,Diploma,O-,2022-10-28,2025-09-30,13,4565,390,6,2,2,2,1,False,Pass,Yes
a3f88fcd8e,Tanvi Chandra,tanvichandra7047@gmail.com,+65 98964101,os@YnHuWx4,1994-02-26,Female,Secondary,O+,2022-09-11,2025-06-28,12,4760,360,7,1,3,0,1,False,Pass,Yes
f8608376ce,Suyin Ibrahim,suyinibrahim2363@gmail.com,+65 80923604,HEUOgo0X*9,1968-09-29,Female,Diploma,A+,2022-09-05,2025-10-26,14,5947,374,2,8,3,0,1,False,Pass,Yes
c650aecdee,Izzah Taylor,izzahtaylor4616@gmail.com,+65 95783430,cRcgSvIzyW,1967-01-12,Female,Diploma,O-,2022-06-03,2025-03-01,11,4324,416,2,5,2,0,2,False,Pass,Yes
e8e5048aa8,Lucia Gonzalez,luciagonzalez7906@hotmail.com,+65 94436863,y^67A%qw1R,1984-05-03,Female,Diploma,O+,2024-09-02,2025-05-17,2,894,407,1,0,0,1,0,False,Pass,Yes
f92c8f2e72,Thiago Ng,thiagong3523@hotmail.com,+65 91303033,BHuQTmfKr9,1990-10-16,Male,Postgraduate,A+,2023-09-24,2024-08-25,5,2160,364,3,1,1,0,0,False,Pass,Yes
adcfbfa62a,Peng Ma,pengma8945@hotmail.com,+65 95961595,bx683KZpeq,1984-09-27,Male,University,O+,2022-07-30,2025-09-02,11,4062,382,0,1,9,1,0,False,Pass,Yes
81bfea8ae9,Xin Taylor,xintaylor5691@hotmail.com,+65 91153132,p?$?S8K4qi,2001-08-07,Female,University,B-,2024-10-05,2025-03-22,3,1134,389,1,0,0,1,1,False,Pass,Yes
9eebf1cd73,Jun Garcia,jungarcia2082@hotmail.com,+65 93249697,e7ARiL8n#@,1967-07-04,Male,University,A+,2023-02-13,2025-03-10,10,4425,373,1,2,5,1,1,False,Pass,Yes
f82148ddd0,John Kumar,johnkumar5232@gmail.com,+65 99286944,8OwoJ?INe7,1996-07-01,Male,Diploma,O+,2023-08-23,2024-05-01,4,1424,359,1,0,1,1,1,False,Pass,Yes
92a0b5aad8,Sofia Li,sofiali1967@hotmail.com,+65 92310549,GvKR?O9Diw,2007-10-04,Female,Secondary,B-,2025-10-22,2025-10-22,1,377,377,0,0,1,0,0,False,Pass,Yes
8bc13e3fe8,Xiang Aziz,xiangaziz2906@gmail.com,+65 97100727,uFdISu@Nja,2003-06-08,Male,Postgraduate,AB+,2024-05-19,2025-04-04,4,1740,425,1,1,2,0,0,True,Pass,No
8f4dc5de86,Aditi Yusof,aditiyusof8141@hotmail.com,+65 83714526,lD#2854pBV,1972-02-13,Female,Diploma,O-,2022-02-15,2025-08-09,16,5919,410,4,5,6,0,1,False,Pass,Yes
fd7a3afdfa,Andrew Bennett,andrewbennett3981@hotmail.com,+65 93069528,G9u#CAmk0B,1982-07-05,Male,University,A+,2024-08-17,2025-04-28,3,1299,427,1,1,1,0,0,False,Pass,No
6c77a0263c,Thiago Kumar,thiagokumar2796@hotmail.com,+65 89158300,OJX%I9rKhL,1990-08-01,Male,Secondary,A+,2024-05-30,2025-10-11,6,2283,437,0,4,0,2,0,True,Pass,Yes
b85621efb0,Qiao Reyes,qiaoreyes3995@hotmail.com,+65 95746417,4vS^GP*8Mc,1970-05-03,Female,Secondary,O+,2023-01-14,2025-09-29,3,1132,352,0,1,1,0,1,True,Pass,Yes
746ebc258c,Ravi Rodriguez,ravirodriguez2635@gmail.com,+65 88978727,BrC?U!EY*L,2002-08-02,Male,Secondary,A+,2025-02-26,2025-09-10,2,860,350,0,2,0,0,0,True,Pass,Yes
e7a78fd7ce,Riya Clark,riyaclark3737@gmail.com,+65 91035335,a6F1l6Tz8X,1986-01-29,Female,Diploma,A+,2022-09-28,2025-04-09,12,4479,395,4,0,0,6,2,False,Pass,Yes
7bfa80e5fc,Carmen Young,carmenyoung6580@gmail.com,+65 98445389,#A*y*^3DSX,1998-10-08,Female,Primary,O+,2022-11-27,2025-07-31,11,4612,374,1,7,2,0,1,False,Pass,Yes
e91eef3aa0,Riya Reddy,riyareddy8097@gmail.com,+65 80512071,vrMTyZqvA@,1980-06-15,Female,Primary,O+,2023-06-04,2025-09-21,11,4306,387,1,8,0,1,1,False,Pass,Yes
941f2bdf2c,Inaya Liang,inayaliang2603@hotmail.com,+65 91522387,JSOQ0yA0Iy,2000-02-12,Female,Secondary,A-,2024-07-18,2024-07-18,1,426,426,0,0,1,0,0,False,Pass,No
5dab4be8e2,Scarlett Gao,scarlettgao6526@gmail.com,+65 88614441,k6wm!erxTf,1996-09-15,Female,Secondary,O-,2024-01-13,2025-05-31,7,2735,370,1,5,1,0,0,False,Pass,Yes
af9241b9cf,Ana Rosli,anarosli1642@gmail.com,+65 92960930,zBXTx3!y^%,1969-07-05,Female,University,A-,2023-10-30,2025-01-31,6,2510,351,0,1,3,0,2,False,Pass,Yes
d73665ee29,William Johnson,williamjohnson6167@hotmail.com,+65 98104387,Qe9IIXqxuN,1994-07-31,Male,University,O+,2023-09-08,2025-07-04,5,2250,379,2,0,2,1,0,False,Pass,Yes
675cd3d3f4,Jing Garcia,jinggarcia5544@hotmail.com,+65 90177011,vjfFep6wKB,1986-06-06,Female,Secondary,A+,2025-04-26,2025-10-14,3,1210,386,2,0,1,0,0,False,Pass,Yes
7beae3b3a1,Susan Yang,susanyang7104@gmail.com,+65 95642834,VErwFAaQ^1,1979-11-12,Female,Secondary,O+,2023-07-07,2023-09-29,2,717,435,1,0,1,0,0,False,Pass,No
bae1c52ed6,Xinyi Zheng,xinyizheng4033@gmail.com,+65 95015230,QnxDWQF!L!,1970-05-13,Female,University,B+,2022-11-25,2025-08-31,12,4272,370,0,2,5,5,0,False,Pass,Yes
7bc82cc511,Xiang Yusof,xiangyusof6337@hotmail.com,+65 92837962,JNWDlVZyoI,1998-10-21,Male,Secondary,O+,2025-09-18,2025-09-18,1,413,413,0,0,1,0,0,False,Pass,Yes
186f766fda,Tanvi Reddy,tanvireddy7599@gmail.com,+65 88895166,KSQsEiuoj8,1967-05-08,Female,Diploma,A+,2022-07-24,2025-07-23,12,4708,443,6,2,0,2,2,False,Pass,No
37c4e67ce9,Mason Kumar,masonkumar6500@hotmail.com,+65 97924569,5P*6kbNrOq,1982-08-27,Male,Diploma,O+,2021-06-13,2025-10-02,16,6971,382,3,7,3,3,0,False,Pass,Yes
e2cee1a04a,Avery Gonzalez,averygonzalez9190@hotmail.com,+65 80303130,DXu*7LjRmP,1996-10-20,Female,University,O+,2025-02-15,2025-05-10,2,718,352,0,0,0,2,0,False,Pass,Yes
cdbc90cf52,Avery Rahman,averyrahman2738@gmail.com,+65 92401199,bH27O&*qAd,1973-08-13,Female,Postgraduate,A+,2022-05-02,2025-02-03,13,4824,411,1,8,2,1,1,False,Pass,Yes
bbd949ceb2,Marcus Reddy,marcusreddy8300@hotmail.com,+65 86858830,3NsD1xKa5a,1965-08-21,Male,Diploma,O-,2024-02-21,2025-07-09,7,2539,441,1,2,2,2,0,False,Pass,No
2fe14740ed,Harish Ma,harishma9180@hotmail.com,+65 99963732,T?GN8A7h@f,1984-11-17,Male,University,A+,2020-03-10,2024-04-30,19,7929,431,10,0,3,5,1,False,Pass,Yes
6900977e1a,Wei Chandra,weichandra6789@hotmail.com,+65 84178053,Z8y^PZD?P^,2004-12-31,Male,Secondary,A+,2025-02-17,2025-02-17,1,437,437,0,0,0,1,0,False,Pass,Yes
8decce1a1f,Ruoyi Ma,ruoyima4544@hotmail.com,+65 88116162,I?5v66kf80,1987-03-11,Female,University,O-,2023-09-07,2025-04-17,8,3442,417,3,4,0,1,0,False,Pass,Yes
b61c5cab71,Richard Lim,richardlim8197@gmail.com,+65 92062681,zofJFVG2@5,2006-06-22,Male,Diploma,O-,2025-05-14,2025-08-06,2,744,420,0,0,0,2,0,False,Pass,No
cee6b6079c,Azman Hakim,azmanhakim1302@gmail.com,+65 97646717,7^CU3@Cox0,1987-11-12,Male,Secondary,A+,2022-11-30,2025-08-05,12,4478,413,1,7,3,1,0,False,Pass,Yes
21a4b3ffe6,Carmen Ibrahim,carmenibrahim61@hotmail.com,+65 83325714,@FX5#4nSN4,1995-02-23,Female,Secondary,A+,2022-11-03,2025-08-07,13,4914,396,2,5,2,1,3,False,Pass,Yes
e717f6fcdf,Syafiq Lee,syafiqlee9287@gmail.com,+65 95931320,fDH#XuEI&F,1996-06-06,Male,Secondary,A-,2024-08-03,2025-07-29,4,1474,441,1,1,0,0,2,False,Pass,No
3fa01494bc,Chenwei Zhou,chenweizhou8736@hotmail.com,+65 95557196,SNJpZ%BJJW,1980-12-05,Male,Diploma,A-,2024-01-13,2025-05-31,7,2704,376,0,4,2,0,1,False,Pass,Yes
5b8fc54a25,Khairul Johnson,khairuljohnson4128@hotmail.com,+65 82465915,0T$f!MW&h7,2006-04-23,Male,Diploma,A+,2024-11-02,2025-10-27,5,2100,420,0,4,0,1,0,False,Pass,Yes
38ffc8b4cb,Layla Scott,laylascott6667@hotmail.com,+65 87765824,?ff9LRu1jA,1988-11-19,Female,Secondary,O+,2022-11-02,2025-09-10,13,5281,353,8,2,2,1,0,False,Pass,Yes
6d07eee2d6,Sneha Martinez,snehamartinez5958@hotmail.com,+65 93480984,csLbFxgwDA,1976-12-26,Female,Primary,A+,2021-09-03,2025-09-16,17,6156,404,3,9,3,2,0,False,Pass,Yes
f7ed5f2ee7,Lucas Zhao,lucaszhao2977@gmail.com,+65 90597917,FnaB!sE?fD,1991-04-21,Male,Diploma,A+,2023-02-02,2025-10-11,9,3756,403,0,6,2,1,0,False,Pass,Yes
cc7c593ad4,Xin Taylor,xintaylor4607@gmail.com,+65 91792872,J3$b2c@&0F,1993-03-26,Female,Diploma,A+,2022-06-08,2025-03-12,13,5168,400,2,2,0,7,2,False,Pass,Yes
bffddffcd2,Charlotte Carter,charlottecarter580@gmail.com,+65 83102311,X7d*44JIou,1966-08-25,Female,University,A+,2022-09-02,2025-06-06,13,5149,391,3,1,4,0,5,False,Pass,Yes
f36a27be5d,Hannah Murphy,hannahmurphy8980@hotmail.com,+65 93460203,9BeQJ^#*ln,1990-07-24,Female,Secondary,O+,2023-05-29,2025-08-01,9,3610,400,1,7,0,0,1,False,Pass,Yes
6212f0efde,Mary Murphy,marymurphy7716@hotmail.com,+65 86237230,#4f7siIHJd,1969-06-08,Female,Secondary,A+,2024-08-22,2025-06-17,4,1588,355,1,2,0,0,1,False,Pass,No
2a1e82755f,Scarlett Johnson,scarlettjohnson5362@gmail.com,+65 85041329,578X7XzZNp,1969-11-03,Female,Diploma,A+,2024-04-30,2025-04-26,2,838,414,0,1,1,0,0,False,Pass,Yes
a5fe1aadee,Chao Lee,chaolee5585@hotmail.com,+65 94787066,IKVS!1yIT4,1973-03-20,Male,Diploma,A+,2020-01-13,2024-03-04,19,6723,396,4,4,6,3,2,False,Pass,Yes
64c33145ab,Michael Wong,michaelwong1459@hotmail.com,+65 83640054,p9$RyAkq$N,2005-02-20,Male,Secondary,O+,2024-09-26,2025-10-23,4,1604,417,0,0,2,0,2,False,Pass,Yes
bafd51cdeb,Ethan Carter,ethancarter1348@hotmail.com,+65 93688248,aImJ01^1oM,1965-06-28,Male,Postgraduate,AB+,2024-03-22,2025-07-28,2,762,448,0,2,0,0,0,False,Pass,Yes
cd1b7fe92c,Christopher Feng,christopherfeng5314@hotmail.com,+65 87821382,ff&MRP1L7d,1986-08-10,Male,Diploma,A+,2023-08-03,2025-04-20,7,2692,436,5,0,0,1,1,False,Pass,Yes
82c29d23ee,Qiao Yang,qiaoyang3843@gmail.com,+65 80699798,^oMi79YPZZ,1965-01-23,Female,Primary,O+,2023-02-27,2025-03-24,10,3582,419,2,2,1,4,1,False,Pass,Yes
652b4e9de0,Ridzuan Murphy,ridzuanmurphy1944@hotmail.com,+65 95867424,qhYiz3h?xh,1975-03-17,Male,Secondary,O+,2023-08-19,2025-09-13,10,4098,411,1,4,2,2,1,True,Pass,Yes
c0dde661df,Nadia Young,nadiayoung6902@hotmail.com,+65 93862730,5yFWRsDdZ#,1969-10-09,Female,Diploma,A+,2023-04-01,2025-07-19,11,4867,441,7,3,1,0,0,True,Pass,Yes
ca2cafe8c8,David Smith,davidsmith790@gmail.com,+65 89023486,KjxuHb@URt,1972-07-12,Male,Primary,B+,2023-05-21,2025-06-27,8,3181,404,0,1,6,0,1,False,Pass,Yes
e8444d6d0c,Luca Reddy,lucareddy210@gmail.com,+65 87564710,@2N&*H@NrJ,1994-04-22,Male,Secondary,O+,2024-06-08,2025-03-12,2,701,443,0,1,1,0,0,False,Pass,No
dedac65b0a,Victor Varma,victorvarma4488@gmail.com,+65 91491305,Vo*6zXd5yy,1969-03-12,Male,Secondary,O+,2024-12-18,2025-03-12,2,837,447,0,1,0,0,1,False,Pass,Yes
e9dac5cb74,Jiayi Sun,jiayisun3287@hotmail.com,+65 91297426,PU$pDleY#3,1998-08-15,Female,Diploma,O+,2025-10-21,2025-10-21,1,357,357,0,0,0,1,0,False,Pass,Yes
3d762e8a7d,Ming Anderson,minganderson2016@hotmail.com,+65 90387055,9FL*pmCo@J,1978-10-07,Male,Secondary,A-,2021-02-03,2025-10-12,19,7382,440,4,2,7,5,1,False,Pass,No
fbeaaeb599,Victor Reyes,victorreyes7532@hotmail.com,+65 88823354,#HYx!S1diB,1988-01-04,Male,Diploma,O-,2022-11-05,2024-09-07,9,3845,441,2,0,2,5,0,False,Pass,Yes
a193aff81a,Mei Yang,meiyang5047@hotmail.com,+65 94378066,j$Oqer8YiE,1981-08-07,Female,Diploma,A+,2024-01-25,2025-10-29,3,1168,355,1,0,1,1,0,True,Pass,No
59efd2357d,Tanvi Gonzalez,tanvigonzalez8160@gmail.com,+65 86479425,mrB3WVN9Tw,1978-04-30,Female,University,O+,2020-06-07,2025-01-19,19,8524,411,0,8,5,4,2,False,Pass,Yes
acdf44c4cf,Emily Patel,emilypatel3529@gmail.com,+65 88330407,nwkE%TCMm@,1985-07-16,Female,Secondary,O-,2025-04-15,2025-04-15,1,384,384,0,1,0,0,0,False,Pass,No
e1cf4ed7f9,Azman Ma,azmanma135@hotmail.com,+65 93648153,f!aUYkuI%u,1994-03-17,Male,University,O+,2023-01-22,2025-10-17,11,4151,447,2,6,1,1,1,False,Pass,Yes
e2bb5cf0fa,Liam Chen,liamchen8733@hotmail.com,+65 82884326,^1J4VsfLAN,1977-08-27,Male,Secondary,AB-,2024-11-09,2025-10-11,5,1778,383,1,0,0,3,1,False,Pass,No
bafea6ddea,Ruoyi Wu,ruoyiwu7096@gmail.com,+65 91310694,4m&ox4mOZw,1989-02-20,Female,Postgraduate,O+,2022-06-30,2025-10-14,14,5772,355,1,3,4,5,1,False,Pass,Yes
9e735ae739,Aaliyah Brown,aaliyahbrown6064@hotmail.com,+65 82039459,xve4Vh84Kg,1996-08-01,Female,Primary,A+,2025-03-02,2025-09-29,3,1143,357,0,0,0,3,0,True,Pass,Yes
8068f363dc,Xinyi Smith,xinyismith9312@gmail.com,+65 98624758,0vd@GUOzaZ,2001-09-02,Female,University,B-,2025-03-23,2025-09-07,3,1093,408,0,0,1,2,0,False,Pass,Yes
ed4a5ce0ac,Mateo Chandra,mateochandra1592@gmail.com,+65 93043369,fqJLCtTKZS,1973-08-26,Male,Secondary,O-,2021-03-22,2025-08-28,19,7206,351,3,2,10,1,3,False,Pass,Yes
f7f31a996c,Anand Rahman,anandrahman7923@gmail.com,+65 86520454,ZIdUPu^MK^,1977-09-04,Male,Secondary,O+,2023-10-08,2024-06-16,4,1672,435,2,2,0,0,0,False,Pass,No
2a64b7fdf6,Inaya Patel,inayapatel6080@hotmail.com,+65 94587761,z3gNx^C3iY,1965-11-03,Female,Secondary,O+,2022-02-06,2025-04-27,15,6353,431,3,2,6,1,3,False,Pass,Yes
bef2ae3e9a,Susan Chen,susanchen9934@hotmail.com,+65 90014723,XbMlrNyAXr,1998-05-19,Female,Secondary,O+,2023-10-11,2025-08-13,9,3919,421,1,7,1,0,0,False,Pass,Yes
ee3d5f5af6,Aisyah Young,aisyahyoung6837@hotmail.com,+65 86226337,pojO9G6PoS,1974-04-08,Female,Secondary,B+,2023-06-05,2025-06-30,10,3756,391,2,7,0,0,1,False,Pass,Yes
a09da7ceda,Ming Yusof,mingyusof2418@hotmail.com,+65 98046236,x$8tJzICGr,1991-05-16,Male,University,O+,2021-05-16,2023-11-26,12,4679,357,1,6,2,1,2,False,Pass,No
4f2e3bee9a,Vishal Sharma,vishalsharma5998@gmail.com,+65 95786567,5!C*t*0ZON,1994-02-25,Male,Diploma,O+,2022-07-16,2025-10-04,15,6124,448,1,8,2,3,1,True,Pass,Yes
7dc7dffc92,Hakim Lee,hakimlee4520@gmail.com,+65 80443655,PR5!2wcIQ7,1995-08-25,Male,Secondary,B-,2024-08-23,2025-02-07,3,1350,392,0,3,0,0,0,False,Pass,Yes
a83f5c7aa5,Sofia Chandra,sofiachandra6394@gmail.com,+65 96550201,s7i%UCUgBY,1992-04-28,Female,Secondary,A+,2024-10-31,2025-10-02,5,2136,367,1,0,2,1,1,False,Pass,Yes
d3e5cc8ac0,Azman Gao,azmangao925@hotmail.com,+65 93407242,MsGL*4#$P7,1991-11-28,Male,Diploma,O-,2024-02-15,2025-10-10,7,2573,424,1,4,0,1,1,False,Pass,Yes
fa80dfdac7,Chao Zhao,chaozhao6267@gmail.com,+65 91004800,U12WezwRns,1981-01-30,Male,Postgraduate,O-,2021-05-06,2025-10-23,20,7402,440,6,2,7,4,1,False,Pass,Yes
0caf9060c9,Lei Rosli,leirosli3708@hotmail.com,+65 94298025,KZ!&bq7gcF,1983-01-12,Male,University,AB+,2022-12-18,2024-10-20,9,3893,356,2,2,1,3,1,False,Pass,No
85e31fc1e4,Blake Ma,blakema2751@gmail.com,+65 84226825,NqpjlmsY@g,2006-07-29,Male,Diploma,O+,2025-02-26,2025-08-13,3,1266,365,0,1,0,1,1,False,Pass,Yes
ce5f72b3e1,Sanjay Mahmud,sanjaymahmud9603@gmail.com,+65 87376990,fw^F1rlsTm,1973-07-29,Male,Diploma,A+,2025-03-02,2025-03-02,1,398,398,0,0,0,0,1,True,Pass,No
0bd594abfe,Peng Martinez,pengmartinez6018@gmail.com,+65 80996853,uZvz6%xzGC,1967-01-24,Male,Secondary,A+,2022-08-06,2025-10-09,13,4806,381,1,2,6,3,1,False,Pass,Yes
bca628ecad,Firdaus Smith,firdaussmith9413@gmail.com,+65 86489476,Ndn$T@E61W,1966-12-27,Male,University,O+,2023-09-14,2024-05-11,2,837,350,0,0,1,1,0,False,Pass,No
44cecae8de,Lei Gao,leigao4926@gmail.com,+65 83781703,NkS15AJfFD,1991-03-25,Male,Secondary,A+,2023-01-02,2025-10-06,13,5653,350,2,3,0,1,7,True,Pass,No
3e0e3f585c,Divya Anderson,divyaanderson3392@hotmail.com,+65 81341601,Sd5mNb$Biv,1990-08-09,Female,Secondary,O-,2023-04-18,2025-10-21,11,4579,380,6,2,1,1,1,True,Pass,No
346a4b4a8e,Marcus Kumar,marcuskumar5096@hotmail.com,+65 84697512,G*sXYqeQVf,1999-08-18,Male,Secondary,O+,2023-09-13,2023-12-06,2,814,353,0,0,1,1,0,False,Pass,Yes
